index,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6_1,feature_7,feature_8,feature_9,feature_10,feature_11,type,,,,,,
8618,1.277066722,0.930431768,1.296867328,2.87947662,-1.556268409,0,12,-4.056818686,-2.936355073,1598941683,0.481488637,B,,,,,,
8619,0.771847958,1.582621517,-0.948455477,3.2638068,-0.588232249,1,25,-5.196924308,-2.463413105,1598941683,2.070911627,D,,,,,,
8620,2.719681278,2.621006032,0.269998986,3.386081283,-1.003540532,1,53,-1.981501376,-4.171325165,1598941683,2.236131043,C,,,,,,
8621,5.923762592,1.978714964,1.025510815,2.688252502,-1.365871185,0,92,-1.866344258,-7.210219716,1598941683,0.365542895,E,,,,,,
8622,0.559475859,2.300959144,-0.110381036,3.170559809,0.264904018,0,5,3.108413763,-4.041909415,1598941683,0.573709054,C,,,,,,
8623,-0.512624285,1.032687195,1.272816922,2.819471627,-0.140343344,1,24,0.457896162,2.958643318,1598941683,0.687949819,C,,,,,,
8624,-0.298814696,0.97420651,-1.088208135,3.152212904,-0.877686012,1,43,1.642325205,3.119703354,1598941683,1.69482644,C,,,,,,
8625,2.371354979,0.554735987,2.408501707,3.3943847,-1.199465869,0,26,-0.576341371,-5.424114945,1598941683,2.608875024,B,,,,,,
8626,2.244600239,1.247547772,0.7004072,3.280884091,0.141329105,1,74,-3.735324712,5.230720533,1598941683,0.903549493,C,,,,,,
8627,1.744557402,0.86559722,0.549563633,3.443707036,-0.092206333,0,39,-1.72460254,-3.362229646,1598941683,0.561492823,B,,,,,,
8628,3.068934801,2.558512604,0.567114263,2.741633368,-0.958781771,0,8,-1.145829836,-1.994037181,1598941683,0.473234485,A,,,,,,
8629,1.970846284,0.122225109,1.711740799,3.473107543,-1.265758871,0,99,-4.545692375,3.068227398,1598941683,1.120556488,D,,,,,,
8630,2.454064538,1.045039661,0.966021536,3.076358158,-0.126579608,1,75,2.797053359,-2.1789064,1598941683,0.524058383,A,,,,,,
8631,3.087611089,0.354571821,1.457277961,2.697480286,0.377421968,0,20,1.747278361,-4.257960201,1598941683,0.303356571,B,,,,,,
8632,2.325541887,0.305025769,2.539997339,2.656526699,-0.03206911,1,2,1.598518445,-0.926449465,1598941683,0.261483603,B,,,,,,
8633,2.857337472,3.42616681,1.155671076,2.786969775,-0.358934847,0,46,-1.899022778,1.601829494,1598941683,1.622292598,B,,,,,,
8634,3.138086845,1.141613538,1.273099754,2.78722397,-1.110965717,1,3,3.403727178,-2.939351073,1598941683,0.40673628,A,,,,,,
8635,2.438455547,-0.333487452,1.167356714,3.134898288,-2.058478672,1,21,3.557714982,3.265231438,1598941683,1.349187284,B,,,,,,
8636,1.616820096,1.466492446,1.360269614,2.863655131,-1.120737314,1,74,3.654056625,3.140355963,1598941683,0.298803301,B,,,,,,
8637,1.147720738,1.461262105,1.034911754,3.387032321,-0.870935633,0,36,-1.274887305,4.893544138,1598941683,0.06590286,B,,,,,,
8638,2.380171696,0.604730988,2.46793083,3.08282173,-0.262629493,0,3,-1.402729024,7.042077292,1598941683,1.729393459,D,,,,,,
8639,3.10893235,2.213073983,4.092677476,2.934608687,-0.374834571,1,98,0.712783124,-3.974150532,1598941683,0.40064801,B,,,,,,
8640,3.061144607,0.842901286,1.136757145,3.33675411,-0.57078501,1,54,1.846041849,5.53078759,1598941683,0.180251576,C,,,,,,
8641,1.510393172,-0.591685541,1.802431259,2.700222328,0.038979171,1,38,-1.513559027,-2.422491837,1598941683,0.25920612,A,,,,,,
8642,0.915648722,1.84695105,3.129484984,2.950547832,0.477050692,0,31,1.231586848,-3.523675926,1598941683,1.462725065,B,,,,,,
8643,2.147311701,0.62857917,-2.013895527,2.755365097,-0.601624911,1,90,3.056055432,3.637569359,1598941683,0.845049832,A,,,,,,
8644,1.901423781,0.217036938,2.2859811,2.909257018,-1.731863039,1,91,-0.548651048,-4.547418825,1598941683,0.680843924,B,,,,,,
8645,3.299073348,3.164961094,0.298489187,2.966910037,-0.98419572,1,35,1.247038861,4.222776046,1598941683,2.246051481,C,,,,,,
8646,2.230133012,3.046037375,1.214734388,3.134393833,-0.194298486,0,70,-3.627339061,6.770295463,1598941683,1.568104986,D,,,,,,
8647,2.000737536,0.393096908,2.027237775,2.737172484,0.261081729,1,24,3.87408523,-2.225180938,1598941683,0.113011817,B,,,,,,
8648,0.567344804,1.209931485,1.258242685,2.733793549,0.112454104,1,54,-3.052984768,-1.137145194,1598941683,2.757278511,A,,,,,,
8649,2.973498909,1.917963411,1.687143086,3.099990758,0.074933568,0,79,-0.540210026,2.385621776,1598941683,0.497525968,A,,,,,,
8650,0.369693287,2.27444128,1.186391898,3.250053941,1.658384268,1,90,0.483348466,2.648814241,1598941683,0.667601593,C,,,,,,
8651,2.97167136,0.590568748,-0.252264526,3.347742504,-0.016857461,1,49,0.392197394,-0.257571112,1598941683,0.595043988,A,,,,,,
8652,3.699069312,1.592616413,2.429104959,3.021124765,-1.704817159,1,86,-4.115107621,-4.47706453,1598941683,0.207167919,C,,,,,,
8653,4.136606146,3.209189247,1.935987983,2.509931669,-0.831393782,1,72,-1.161477494,4.283280457,1598941683,1.188981941,A,,,,,,
8654,1.266107512,1.109793818,1.174999522,2.740136855,-2.522948936,1,93,0.940817397,4.467261766,1598941683,0.826603467,B,,,,,,
8655,-0.639607437,0.903807527,1.149817298,3.208449691,-1.316900715,0,40,0.207433543,-3.635161442,1598941683,1.320025386,C,,,,,,
8656,1.548995718,0.889750336,2.413485935,2.546115082,-0.542854261,1,40,3.667463522,-5.721094326,1598941683,0.493100534,C,,,,,,
8657,2.911468254,-0.082044645,0.240613211,3.318209977,-0.208936949,1,98,1.670806114,1.155035368,1598941683,0.985893259,C,,,,,,
8658,1.982324992,-0.476611912,-0.445269581,2.678759553,-0.821380773,1,4,-1.960655424,-1.883964125,1598941683,0.983110018,C,,,,,,
8659,1.082224988,0.870863732,2.246527239,3.203509854,-1.210427627,0,33,1.405744618,-4.548058562,1598941683,0.133268635,B,,,,,,
8660,2.868497662,-0.915708539,0.605024998,3.448101819,-1.778105584,1,85,4.621828584,1.390445664,1598941683,2.356672239,B,,,,,,
8661,1.755144259,0.673033576,1.922578863,2.753399594,0.601851664,1,73,2.693679083,2.032658828,1598941683,0.701684309,B,,,,,,
8662,3.631530901,2.8822119,0.378656241,2.811330636,-1.137334488,0,71,1.55496412,4.975711315,1598941683,0.671734245,C,,,,,,
8663,2.865166568,0.959695824,1.162596854,3.099565166,-1.564508053,1,69,-1.264504989,-0.240613591,1598941683,1.053672485,A,,,,,,
8664,1.084919252,-0.053940748,1.93912761,2.635544796,1.035541148,0,77,-1.660177218,-4.028614905,1598941683,1.995518875,D,,,,,,
8665,1.333673544,1.603728207,0.806398973,2.522454747,0.192536261,1,49,1.099695707,-4.384108577,1598941683,0.221344352,D,,,,,,
8666,0.613192484,0.526796908,1.495666565,3.483469354,0.280128541,1,57,0.209416491,-4.132349505,1598941683,0.042757691,D,,,,,,
8667,3.151375524,0.854253827,4.838132625,3.143838032,-2.642993465,0,45,-2.262007321,-4.598673934,1598941683,0.049542741,D,,,,,,
8668,1.276424042,0.461392559,1.869532721,2.542631237,-1.143445311,1,95,1.559828918,-4.032813953,1598941683,2.24189257,B,,,,,,
8669,3.884975942,0.358338006,1.128244271,2.730267033,0.460874682,1,53,0.741521728,-5.570706155,1598941683,0.985280834,C,,,,,,
8670,3.665987871,0.546952426,1.016024405,3.480917361,-0.287273689,1,9,4.412158937,6.458960445,1598941683,0.334213848,E,,,,,,
8671,2.659183001,1.586223987,1.042326224,3.151512377,0.218201917,1,55,-3.010316869,2.912274306,1598941683,1.841049722,A,,,,,,
8672,3.43715196,1.749867242,0.465931957,2.636982982,0.115536068,1,42,-1.785139231,4.72733287,1598941683,0.772588258,B,,,,,,
8673,0.022853677,1.513075776,-0.311458465,3.386581433,-0.776203531,0,74,0.264848328,-1.157913716,1598941683,0.169185075,A,,,,,,
8674,2.035995309,2.858854416,3.08013483,2.57188775,-2.03808143,0,1,0.679065163,3.127490615,1598941683,0.261317623,B,,,,,,
8675,2.73038598,0.583449747,2.804584844,3.32622687,-0.946253615,1,72,3.741644435,2.961453808,1598941683,3.630363923,A,,,,,,
8676,3.568539114,1.091394566,1.953920249,2.935695212,-1.710818128,0,14,-0.768889487,-6.524825191,1598941683,0.049818661,D,,,,,,
8677,2.204455328,1.277641968,1.636962111,3.276080279,0.249740402,0,1,0.019020206,-0.486408133,1598941683,0.0284723,A,,,,,,
8678,2.38398692,1.856141434,1.670692544,3.384067449,-0.01786208,0,20,0.153506161,-4.993408197,1598941683,0.327279372,A,,,,,,
8679,1.109819453,1.307868459,2.412089355,2.788079418,-0.576114129,1,55,-0.095659517,1.473536608,1598941683,0.073716204,B,,,,,,
8680,1.568307875,0.427753825,0.835869142,2.548287816,-0.837203998,1,69,3.003349986,-5.33570203,1598941683,1.532274286,C,,,,,,
8681,4.566192401,2.881221856,1.543157603,2.896837156,0.427373098,0,68,2.433899545,-3.47301492,1598941683,0.356164322,E,,,,,,
8682,3.106802708,2.597516961,1.96929915,3.016835005,1.276456195,0,2,-5.269247981,-5.157338985,1598941683,0.306174219,D,,,,,,
8683,3.175615704,2.141619692,1.827905043,2.746144583,0.812030511,0,33,-1.753181617,3.847311332,1598941683,0.800867517,A,,,,,,
8684,3.289329757,2.206487848,0.58063693,2.839715734,-1.037787265,0,75,-2.83245663,-7.151669587,1598941683,3.634316047,D,,,,,,
8685,1.186774199,0.108818885,0.035940888,3.405550278,-1.309286069,0,45,6.013233264,1.639358016,1598941683,0.310249861,D,,,,,,
8686,3.328473783,0.20935831,2.49703826,3.158636965,-1.296452676,1,42,-0.267947397,2.555740161,1598941683,2.666218309,C,,,,,,
8687,1.443630389,3.098257447,3.883822863,2.732585053,-1.044119027,1,40,2.297230977,2.155924257,1598941683,1.298380148,B,,,,,,
8688,4.178354198,0.838241252,1.243454532,3.082823155,-0.118372835,0,7,4.55177617,2.850151214,1598941683,0.780494012,E,,,,,,
8689,3.103884973,2.608969266,1.877026925,2.567737638,-0.544079888,0,4,2.200555957,3.630916157,1598941683,1.746267606,B,,,,,,
8690,2.288301846,1.419028414,1.604772189,3.316733495,-0.239412593,1,39,-3.300586331,2.950869411,1598941683,2.19511637,B,,,,,,
8691,0.785851313,0.822654743,0.909844496,2.780047093,-0.641621655,1,94,3.288359829,-4.487025918,1598941683,0.790659324,B,,,,,,
8692,1.404785233,1.848742951,1.128275747,3.380608857,-0.87658093,1,79,-1.846115732,3.255317702,1598941683,0.222161192,C,,,,,,
8693,3.020431736,0.250337903,-0.341368403,3.028251677,-0.438657033,1,83,-3.443944164,-1.62066314,1598941683,3.170141121,A,,,,,,
8694,3.194941219,0.775107402,1.761048827,3.358812286,-0.312688332,1,61,1.695960083,-4.423046762,1598941683,2.268929697,C,,,,,,
8695,2.040762309,1.43200481,2.471597522,3.283764322,-2.135992584,1,57,-1.984868934,-5.592274875,1598941683,3.877317572,B,,,,,,
8696,4.027312286,1.485630694,1.741276624,3.493743302,-0.239526529,1,11,-4.269540055,-2.125310048,1598941683,1.859369656,A,,,,,,
8697,0.59484652,0.557829067,1.314897429,2.703465418,-0.982300098,1,20,-2.944234891,-0.744982348,1598941683,0.082440349,B,,,,,,
8698,1.578883349,0.638302108,1.106887192,3.244302051,-1.173914761,1,70,3.659909074,-4.709595177,1598941683,0.626159687,B,,,,,,
8699,2.992030302,0.636253616,0.671885093,3.407509143,-2.609099435,0,3,-2.572954236,3.833541137,1598941683,2.969806199,A,,,,,,
8700,4.018747695,1.305180706,-0.526983047,3.111410761,-1.49584457,0,95,-0.712741684,-0.055992505,1598941683,0.268566571,A,,,,,,
8701,2.44670571,0.846615678,0.784823295,2.868888772,1.173367479,1,61,-0.038535192,-2.262120126,1598941683,0.760826295,C,,,,,,
8702,4.802527224,1.349881224,2.84002896,3.104431313,-0.14562121,1,20,1.697738767,-5.077025601,1598941683,4.100844164,C,,,,,,
8703,2.562959531,0.453593603,1.933165073,2.647752338,0.332335418,1,51,0.470252786,4.080448824,1598941683,0.227096998,C,,,,,,
8704,1.117658466,1.437580451,-0.413998369,2.939169096,-0.33090699,1,26,0.001030905,4.131945143,1598941683,0.67492619,C,,,,,,
8705,2.154870267,0.869340251,1.514189261,2.678611799,-2.492570846,1,64,-2.345663484,0.399587604,1598941683,0.174839137,C,,,,,,
8706,2.542182982,3.264286371,3.322479485,3.255107846,1.692996707,1,63,-3.494347012,-2.708564606,1598941683,2.018027254,B,,,,,,
8707,2.928243957,-0.027940985,-0.363313885,2.919467139,-1.512060613,1,56,-2.42456543,-1.869581421,1598941683,0.736360673,B,,,,,,
8708,5.196356223,1.208584052,0.589121307,2.930016037,-3.508195493,0,19,0.59615117,1.766297905,1598941683,0.830259992,A,,,,,,
8709,1.120917585,-0.589117142,0.70421527,2.981458265,-0.86313463,0,14,1.591828714,4.18850273,1598941683,0.501010037,B,,,,,,
8710,3.071610513,-0.561487619,0.409573384,3.178887675,-0.361659719,0,97,0.054349089,1.831925289,1598941683,0.900993702,B,,,,,,
8711,2.345606607,-0.117110466,2.259910466,2.540159504,-2.674591268,1,94,-0.047751469,-5.488788575,1598941683,0.349660734,C,,,,,,
8712,2.588475854,1.313028317,1.177196037,2.832663226,-0.525807478,1,24,-1.26973188,1.927063765,1598941683,0.03042178,B,,,,,,
8713,2.79198867,0.098356344,1.16642165,3.256998614,1.096827947,1,29,2.029949534,-0.531923334,1598941683,0.639716759,B,,,,,,
8714,0.44195036,1.669460759,0.270972999,2.602093121,-0.738579501,0,33,0.30675201,-1.678147869,1598941683,0.606415791,B,,,,,,
8715,3.059582177,2.068132702,2.464918122,3.350038772,0.111893993,1,44,-0.742854029,0.913839946,1598941683,2.508215035,A,,,,,,
8716,1.050453327,1.988549623,1.448291012,2.969101014,-1.197682122,1,88,2.43856858,2.324836949,1598941683,0.067016995,D,,,,,,
8717,3.22714913,-0.096691711,0.500275078,2.792732598,-1.484129027,1,29,1.220387457,-5.606544827,1598941683,0.296350614,B,,,,,,
8718,2.839159484,1.526127654,1.364651618,3.002640444,0.10575564,1,21,-1.523650431,-2.358436798,1598941683,1.209237507,C,,,,,,
8719,1.661303783,1.224497599,2.052270172,2.69519548,0.173382184,1,33,-0.051857315,2.134989317,1598941683,1.4536143,B,,,,,,
8720,0.941538278,0.904749282,3.400787508,2.917799605,-1.723583691,0,7,-2.249876245,-3.474158216,1598941683,1.115796828,C,,,,,,
8721,2.415373883,1.599401872,0.254252366,3.102378453,-0.547940243,0,17,-0.931407656,-6.799731118,1598941683,0.610838502,E,,,,,,
8722,1.910241986,-1.389453358,-0.157226017,3.103701132,-0.098395803,1,98,1.083363921,-0.95268288,1598941683,1.064440454,B,,,,,,
8723,1.578613358,2.428549379,2.722835153,2.956475389,-2.550270224,0,47,-3.784013627,1.975376667,1598941683,1.428186493,B,,,,,,
8724,3.680684386,2.153818457,2.338120378,2.779679347,-0.384427448,0,39,-5.428360236,-2.943799813,1598941683,1.085250921,C,,,,,,
8725,2.019047193,2.018910087,1.952331102,3.1795814,1.129630306,1,7,3.516530214,4.112167492,1598941683,1.188171446,D,,,,,,
8726,1.151106477,1.732395868,1.635415241,2.919454495,-0.7087157,1,26,-0.36459566,-2.104691322,1598941683,1.21691917,C,,,,,,
8727,0.57243138,0.094461508,1.993779242,3.222776887,1.136998052,0,51,3.285977711,2.234959271,1598941683,0.072283724,D,,,,,,
8728,3.866258457,2.009702141,1.363333441,2.911651874,0.920533009,0,15,1.089066838,-3.162741372,1598941683,0.603542473,A,,,,,,
8729,1.322098284,1.506007293,1.516583764,3.298363918,0.662975399,1,89,-1.749693381,4.501566594,1598941683,0.184009966,E,,,,,,
8730,1.155884835,-0.212841964,-0.694989342,2.58095215,-0.608821507,1,30,3.609100513,-0.580057385,1598941683,0.905052155,C,,,,,,
8731,2.178027269,1.443666525,2.455391777,3.222553063,0.662126243,1,92,1.873861221,2.24378188,1598941683,0.36729346,A,,,,,,
8732,1.442247095,0.89298154,2.265801827,3.071644294,0.208101581,1,28,0.872956818,2.419414342,1598941683,0.141287733,C,,,,,,
8733,1.844876763,0.7016325,1.770298667,2.513508072,-0.330998531,0,84,0.472033435,-1.178195204,1598941683,0.312175931,B,,,,,,
8734,2.726283869,0.311851157,1.363365842,2.575114215,-1.189792865,0,34,1.558759924,-2.337754706,1598941683,0.388749783,B,,,,,,
8735,2.753868924,0.745491371,0.545006062,3.375565717,0.232945414,0,41,5.495474718,-2.387910033,1598941683,0.576217513,D,,,,,,
8736,2.243952507,0.5945006,1.857323556,2.858872494,0.089725751,1,56,1.967603722,-4.335523341,1598941683,0.24821188,C,,,,,,
8737,2.919403175,-0.097451758,0.910992277,3.202562203,-0.653240841,0,57,1.712492594,5.586368023,1598941683,3.91978654,B,,,,,,
8738,0.451081919,-1.017676664,0.889497754,2.960245519,-1.204401724,0,17,-1.733015906,-1.18000374,1598941683,1.223148835,C,,,,,,
8739,3.160895138,1.108093022,2.082351672,2.911325111,-1.427340962,1,62,0.233171243,-1.52162775,1598941683,1.540207899,A,,,,,,
8740,1.531859694,1.246151073,2.035779144,3.099646555,0.820649179,1,58,1.412995665,2.915595684,1598941683,1.251537478,B,,,,,,
8741,2.918796839,0.461169473,2.69860967,3.494723422,1.109275616,1,79,-2.558916839,-3.340651234,1598941683,0.018468033,C,,,,,,
8742,3.525067722,2.811462999,2.922140653,2.990793139,1.221034886,1,63,3.901578688,4.527755044,1598941683,0.366246559,C,,,,,,
8743,0.996387578,1.664295355,1.747703952,3.024134631,-0.264343699,1,21,-3.532668315,4.242893157,1598941683,1.090399244,C,,,,,,
8744,1.414958572,0.194361166,2.66598588,3.187114925,-0.16359681,1,1,-2.175071265,5.054945214,1598941683,0.562847457,C,,,,,,
8745,1.734171391,0.532783196,1.872473381,2.910064956,-0.07377911,1,27,2.075576426,-1.985958272,1598941683,1.144402044,A,,,,,,
8746,2.64463516,1.625922657,0.681327734,3.215904936,-0.06811828,0,37,2.880107288,1.429679474,1598941683,2.196542622,B,,,,,,
8747,1.6841431,-0.580433912,0.324761811,2.523186478,-1.50570337,1,10,-3.892066332,3.153462709,1598941683,0.381766912,B,,,,,,
8748,1.338138786,-0.796530533,1.46786285,2.960070767,-0.041991924,0,43,3.348021938,-2.052429335,1598941683,4.504008102,D,,,,,,
8749,0.492993881,1.080290164,1.228153964,2.771285887,-1.454520722,0,64,2.656797485,-2.634777996,1598941683,0.28080166,B,,,,,,
8750,0.265296421,2.573608649,2.836688366,2.944991712,-1.479291252,1,53,-1.717645974,-3.398165199,1598941683,0.025514032,B,,,,,,
8751,0.335304115,1.362843203,1.151754955,3.142472615,0.405668637,1,70,2.481661131,-3.957504443,1598941683,0.600609124,B,,,,,,
8752,0.031155931,2.327322746,1.966655071,2.625721055,-1.019059585,1,31,2.913113851,2.420290959,1598941683,0.29403458,B,,,,,,
8753,3.363066362,1.555718966,1.02120118,3.313031005,1.166180733,0,55,-4.376646475,-1.559920148,1598941683,2.76702175,A,,,,,,
8754,3.533610502,0.226705761,0.795518039,2.588130828,-0.014937434,1,78,4.180226685,5.38952126,1598941683,3.471527212,D,,,,,,
8755,1.623835465,1.250680918,1.774203079,3.400084565,-2.228012461,1,81,-1.258990584,-3.722598787,1598941683,0.004828129,C,,,,,,
8756,1.591124128,0.889332777,2.910200683,3.474380989,-0.63919983,1,20,-1.68803138,0.767599476,1598941683,0.197629625,A,,,,,,
8757,0.679564713,1.051943574,-0.048787106,3.45228938,-2.582745043,1,96,-3.762271328,-1.895591578,1598941683,0.090250281,D,,,,,,
8758,1.806185817,2.084260652,1.583025592,3.14026257,0.615424397,1,10,1.710069766,2.027832293,1598941683,1.033799012,B,,,,,,
8759,2.880941769,-0.306368988,-0.032636416,3.115389041,-2.657022804,0,88,0.869139319,-2.575941949,1598941683,0.119793649,A,,,,,,
8760,2.782330325,0.438508482,2.721700621,3.290652241,0.260590393,1,37,0.206469808,-2.14094203,1598941683,2.579837261,C,,,,,,
8761,2.769380341,3.132265583,3.18551477,2.639092175,-0.820087844,0,52,1.385662516,-2.11132032,1598941683,1.288404701,A,,,,,,
8762,2.157985819,0.638685301,3.941637997,3.301661601,-2.3207193,1,60,2.684552169,-3.770755535,1598941683,0.548716008,D,,,,,,
8763,2.165596822,-0.25453074,0.675328017,2.636520159,-0.243239773,0,47,-0.036198266,1.107391874,1598941683,1.569579681,B,,,,,,
8764,2.239774207,1.216261408,0.948603075,3.011889218,-0.389671414,1,51,0.920568926,4.932186928,1598941683,0.149319689,C,,,,,,
8765,0.917974989,1.557988574,2.471988081,3.178588021,-2.892104049,0,82,-0.545923214,-4.686968258,1598941683,0.360376858,D,,,,,,
8766,4.49332936,-0.385297667,2.608189694,2.606894614,-0.370431754,0,38,-1.014736376,-1.334066123,1598941683,0.50723888,A,,,,,,
8767,2.711384243,0.366194262,1.059369157,2.606102428,-1.530534366,1,80,-0.275447544,2.256856062,1598941683,0.450418586,A,,,,,,
8768,3.390726159,2.178554279,1.918175513,3.294644203,0.203205172,1,83,1.657806533,4.59772826,1598941683,1.152014962,C,,,,,,
8769,1.462795718,1.832528905,1.37113497,3.31322239,0.031054333,0,20,0.387389806,-2.411149892,1598941683,0.935686659,A,,,,,,
8770,3.392288225,0.865888777,2.411679543,2.696524572,0.08830464,0,65,-3.002175541,0.893304207,1598941683,2.882763193,D,,,,,,
8771,2.772265662,-0.583182005,-0.220586394,2.759254446,-0.670880164,0,38,2.58835234,-4.393751122,1598941683,0.516328005,B,,,,,,
8772,2.042360064,0.980058092,1.702440633,3.378040575,-2.502902554,1,10,-0.96050088,4.243183071,1598941683,1.409429578,C,,,,,,
8773,2.810692263,1.561663682,3.804589796,2.585187431,-1.211805576,0,45,-0.098491394,-3.323018176,1598941683,0.465395156,D,,,,,,
